Listing Name,Display Name,Sector,Brief Description,Address,Website,Phone,Social Media 1,Social Media 1 Type,Social Media 2,Social Media 2 Type,Social Media 3,Social Media 3 Type,Status,ID,lon,lat
Hunters Point CSA,Hunters Point CSA,CSAs,See Just Food entry and map for more details,"5-14 51st Ave, Queens, NY 11101",https://www.justfood.org/hunters-point-csa,,,,,,,,,2024,-73.956073,40.742143
Inwood CSA,Inwood CSA,CSAs,See Just Food entry and map for more details,"Isham Park Seaman Ave, Manhattan, NY 10034",https://www.justfood.org/inwood-csa,,,,,,,,,2025,-73.918983,40.869628
Jan Hus Presbyterian Church & Neighborhood House CSA,Jan Hus Presbyterian Church & Neighborhood House CSA,CSAs,See Just Food entry and map for more details,"351 E 74th St, Manhattan, NY 10021",https://www.justfood.org/jan-hus-presbyterian-church-and-neighborhood-house-csa,,,,,,,,,2026,-73.9555,40.769533
Kensington/Windsor Terrace CSA,Kensington/Windsor Terrace CSA,CSAs,See Just Food entry and map for more details,"179 E 4th St, Brooklyn, NY 11218",https://www.justfood.org/kensingtonwindsor-terrace-csa-saturday,,,,,,,,,2027,-73.977115,40.648062
Kew Gardens CSA,Kew Gardens CSA,CSAs,See Just Food entry and map for more details,"8105 Lefferts Blvd, Queens, NY 11415",https://www.justfood.org/kew-gardens-csa,,,,,,,,,2028,-73.8298,40.709153
Lexington Ave CSA,Lexington Ave CSA,CSAs,See Just Food entry and map for more details ,"111 E 87th St, Manhattan, NY 10128",https://www.justfood.org/lexington-avenue-csa,,,,,,,,,2029,-73.956027,40.7808
Lineage Farm CSA,Lineage Farm CSA,CSAs,See Just Food entry and map for more details,"136 Milton St., Brooklyn, NY 11222",https://www.justfood.org/lineage-farm-csa,,,,,,,,,2030,-73.954977,40.729217
Locust Point CSA,Locust Point CSA,CSAs,See Just Food entry and map for more details,"3247 Hatting Pl., Bronx, NY 10465",https://www.justfood.org/locust-point-csa,,,,,,,,,2031,-73.802642,40.816547
Long Island City CSA,Long Island City CSA,CSAs,See Just Food entry and map for more details,"36-49 11th St, Queens, NY 11106",https://www.justfood.org/long-island-city-csa,,,,,,,,,2032,-73.940446,40.759861
Mae Mae CSA,Mae Mae CSA,CSAs,See Just Food entry and map for more details,"68 Vandam St, Manhattan, NY 10013",https://www.justfood.org/mae-mae-csa,,,,,,,,,2033,-74.007065,40.72644
Mount Sinai CSA,Mount Sinai CSA,CSAs,See Just Food entry and map for more details,"135 Bennett Avenue, Manhattan, NY 10040",https://www.justfood.org/mt-sinai-farm-share,,,,,,,,,2034,-73.934099,40.854522
Mt. Sinai Farm Share,Mt. Sinai Farm Share,CSAs,See Just Food entry and map for more details: ,"1450 Madison Avenue, Manhattan, NY 10029",https://www.justfood.org/mt-sinai-farm-share,,,,,,,,,2035,-73.95266,40.789585
Norwood CSA,Norwood CSA,CSAs,See Just Food entry and map for more details,"2974 Bainbridge Avenue, Bronx, NY, 10458",https://www.justfood.org/norwood-csa-food-coop,,,,,,,,,,-73.88411,40.8708
Park Slope CSA - Thursday,Park Slope CSA - Thursday,CSAs,See Just Food entry and map for more details,"634 Union St, Brooklyn, NY 11215",https://www.justfood.org/park-slope-csa-thursday,,,,,,,,,2036,-73.982685,40.676981
Parkchester CSA,Parkchester CSA,CSAs,See Just Food entry and map for more details: ,"1891 McGraw Ave., Bronx, NY 10462",https://www.justfood.org/stoneledge-farm,,,,,,,,,2037,-73.862352,40.834644
Project Harmony CSA,Project Harmony CSA,CSAs,See Just Food entry and map for more details,"219 W 122nd St, Manhattan, NY 10027",https://www.justfood.org/project-harmony-csa,,,,,,,,,2038,-73.950631,40.807625
Prospect Heights CSA,Prospect Heights CSA,CSAs,See Just Food entry and map for more details,"80 Underhill Ave., Brooklyn, NY 11238",https://www.justfood.org/prospect-heights-csa,,,,,,,,,2039,-73.965831,40.678435
Prospect Lefferts Gardens CSA,Prospect Lefferts Gardens CSA,CSAs,See Just Food entry and map for more details,"21 Lincoln Rd, Brooklyn, NY 11225",https://www.justfood.org/prospert-lefferts-garden-csa,,,,,,,,,2040,-73.962231,40.660848
Prospect Park CSA,Prospect Park CSA,CSAs,See Just Food entry and map for more details,"1010 Dean St, Brooklyn, NY 11238",https://www.justfood.org/prospect-park-csa,,,,,,,,,2041,-73.956651,40.677707
PS 83 CSA,PS 83 CSA,CSAs,See Just Food entry and map for more details,"1840 Bogart Ave., Bronx, NY 10462",https://www.justfood.org/ps-83-csa,,,,,,,,,2042,-73.858538,40.848621
PS 87 William Sherman School CSA,PS 87 William Sherman School CSA,CSAs,See Just Food entry and map for more details,"160 W 78th St, Manhattan, NY 10024",https://www.justfood.org/ps-87-william-sherman-school-csa,,,,,,,,,2043,-73.977907,40.781885
Richmond Hill CSA,Richmond Hill CSA,CSAs,See Just Food entry and map for more details,"116-28 Myrtle Avenue, Queens, NY 11418",https://www.justfood.org/richmond-hill-csa,,,,,,,,,2044,-73.832974,40.700013
Riverdale CSA,Riverdale CSA,CSAs,See Just Food entry and map for more details,"5521 Mosholu Ave., Bronx, NY 10471",https://www.justfood.org/riverdale-csa,,,,,,,,,2045,-73.903855,40.903361
Roxbury Farm CSA,Roxbury Farm CSA,CSAs,See Just Food entry and map for more details,"263 W 86th St, Manhattan, NY 10024",https://www.justfood.org/roxbury-farm-csa-86th-street,,,,,,,,,2046,-73.977264,40.788968
Rutgers Presbyterian Church CSA,Rutgers Presbyterian Church CSA,CSAs,See Just Food entry and map for more details: ,"236 W 73rd St, Manhattan, NY 10023",https://www.justfood.org/rutgers-church-csa,,,,,,,,,2047,-73.98227,40.779588
Sixth Street CSA,Sixth Street CSA,CSAs,See Just Food entry and map for more details,"638 E 6th St, Manhattan, NY 10009",https://www.justfood.org/sixth-street-csa,,,,,,,,,2048,-73.980278,40.723649
Stanton Street CSA,Stanton Street CSA,CSAs,See Just Food entry and map for more details,"165 Forsyth St, Manhattan, NY 10002",https://www.justfood.org/stanton-street-csa,,,,,,,,,2049,-73.991815,40.721049
Staten Island CSA,Staten Island CSA,CSAs,See Just Food entry and map for more details,"76 Franklin Ave., Staten Island, NY 10301",https://www.justfood.org/staten-island-csa,,,,,,,,,2050,-74.092933,40.643255
Sunnyside CSA,Sunnyside CSA,CSAs,See Just Food entry and map for more details,"43-31 39th St, Queens, NY 11104",https://www.justfood.org/sunnyside-csa,,,,,,,,,2051,-73.925608,40.745166
Sunset Park CSA,Sunset Park CSA,CSAs,See Just Food entry and map for more details,"352 42nd St, Brooklyn, NY 11232",https://www.justfood.org/sunset-park-csa,,,,,,,,,2052,-74.00885,40.65118
Sweet Pea CSA,Sweet Pea CSA,CSAs,See Just Food entry and map for more details,"119-121 Pierrepont St., Brooklyn, NY 11201",https://www.justfood.org/sweet-pea-csa,,,,,,,,,2053,-73.992718,40.695386
The Kitchen Table CSA,The Kitchen Table CSA,CSAs,See Just Food entry and map for more details,"215 E 99th St, Manhattan, NY 10026",https://www.justfood.org/the-kitchen-table-csa,,,,,,,,,2054,-73.946682,40.787088
The Prince George CSA,The Prince George CSA,CSAs,See Just Food entry and map for more details: https://www.justfood.org/prince-george-csa,"14 E 28th St, Manhattan, NY 10016",https://www.justfood.org/prince-george-csa,,,,,,,,,2055,-73.986522,40.744176
Tierra Direct,Tierra Direct,CSAs,See Just Food entry and map for more details,"W 175th St, Manhattan, NY 10033",https://www.justfood.org/tierra-direct-csa,,,,,,,,,2056,-73.936798,40.845534
Turtle Bay CSA,Turtle Bay CSA,CSAs,See Just Food entry and map for more details: ,"224 E 47th St, Manhattan, NY 10017",,,,,,,,,,2057,-73.970956,40.753143
Warren St Marks Community Garden CSA,Warren St Marks Community Garden CSA,CSAs,See Just Food entry and map for more details,"619 Warren St, Brooklyn, NY 11217",https://www.justfood.org/warren-st-marks-community-garden-csa,,,,,,,,,2058,-73.97947,40.681063
Washington Heights CSA - Bennett Ave,Washington Heights CSA - Bennett Ave,CSAs,See Just Food entry and map for more details,"178 Bennett Ave, Manhattan, NY 10040",https://www.justfood.org/washington-heights-csa-bennett-ave,,,,,,,,,2059,-73.934467,40.855961
Washington Heights CSA - Corbin Dr.,Washington Heights CSA - Corbin Dr.,CSAs,See Just Food entry and map for more details,"1 Margaret Corbin Dr, Manhattan, NY 10040",https://www.justfood.org/washington-heights-csa,,,,,,,,,2060,-73.93279,40.860826
Washington Square CSA,Washington Square CSA,CSAs,See Just Food entry and map for more details,"131 E 10th St, Manhattan, NY 10003",https://www.justfood.org/washington-square-csa,,,,,,,,,2061,-73.987089,40.730393
West Harlem CSA,West Harlem CSA,CSAs,See Just Food entry and map for more details,"601 W 114th St, Manhattan, NY 10025",https://www.justfood.org/west-harlem-csa,,,,,,,,,2062,-73.965134,40.807042
West Village CSA,West Village CSA,CSAs,See Just Food entry and map for more details,"46 W 16th St, Manhattan, NY 10011",https://www.justfood.org/west-village-csa,,,,,,,,,2063,-73.995353,40.737975
Yellow Hook CSA,Yellow Hook CSA,CSAs,See Just Food entry and map for more details: ,"414 80th St., Brooklyn, NY 11209",,,,,,,,,,2064,-74.026067,40.626696
Yorkville CSA,Yorkville CSA,CSAs,See Just Food entry and map for more details,"1393 York Ave, Manhattan, NY 10029",https://www.justfood.org/yorkville-csa,,,,,,,,,2065,-73.953003,40.768493
Carver - 3,Carver - 3,Energy,NYC Community Energy Co-op Member,"1465 Madison Avenue New York, NY 10029",,,,,,,,,,2066,-73.95182,40.790024
Carver - 4,Carver - 4,Energy,NYC Community Energy Co-op Member,"1330 Park Avenue New York, NY 10029",,,,,,,,,,2067,-73.950862,40.789687
Carver - 10,Carver - 10,Energy,NYC Community Energy Co-op Member,"1545 Madison Avenue New York, NY 10029",,,,,,,,,,2068,-73.949472,40.792508
Carver - 11,Carver - 11,Energy,NYC Community Energy Co-op Member,"1410 Park Avenue New York, NY 10029",,,,,,,,,,2069,-73.949052,40.792232
Glenwood - 1,Glenwood - 1,Energy,NYC Community Energy Co-op Member,"925 East 56th Street Brooklyn, NY 11234",,,,,,,,,,2070,-73.922363,40.633839
Glenwood - 2,Glenwood - 2,Energy,NYC Community Energy Co-op Member,"885 East 56th Street Brooklyn, NY 11234",,,,,,,,,,2071,-73.922342,40.634484
Glenwood - 3,Glenwood - 3,Energy,NYC Community Energy Co-op Member,"5610 Farragut Road Brooklyn, NY 11234",,,,,,,,,,2072,-73.922281,40.635254
Glenwood - 4,Glenwood - 4,Energy,NYC Community Energy Co-op Member,"5705 Avenue H Brooklyn, NY 11234",,,,,,,,,,2073,-73.921382,40.633542
Glenwood - 5,Glenwood - 5,Energy,NYC Community Energy Co-op Member,"901 East 56th Street Brooklyn, NY 11234",,,,,,,,,,2074,-73.921864,40.634394
Glenwood - 6,Glenwood - 6,Energy,NYC Community Energy Co-op Member,"5704 Farragut Road Brooklyn, NY 11234",,,,,,,,,,2075,-73.921597,40.635138
Glenwood - 7,Glenwood - 7,Energy,NYC Community Energy Co-op Member,"5624 Farragut Road Brooklyn, NY 11234",,,,,,,,,,2076,-73.921883,40.635656
Glenwood - 8,Glenwood - 8,Energy,NYC Community Energy Co-op Member,"5721 Avenue H Brooklyn, NY 11234",,,,,,,,,,2077,-73.920858,40.633604
Glenwood - 9,Glenwood - 9,Energy,NYC Community Energy Co-op Member,"5801 Glenwood Road Brooklyn, NY 11234",,,,,,,,,,2078,-73.921076,40.63438
Glenwood - 10,Glenwood - 10,Energy,NYC Community Energy Co-op Member,"5712 Farragut Road Brooklyn, NY 11234",,,,,,,,,,2079,-73.921178,40.63532
Glenwood - 11,Glenwood - 11,Energy,NYC Community Energy Co-op Member,"5802 Farragut Road Brooklyn, NY 11234",,,,,,,,,,2080,-73.920825,40.636288
Glenwood - 12,Glenwood - 12,Energy,NYC Community Energy Co-op Member,"5817 Glenwood Road Brooklyn, NY 11234",,,,,,,,,,2081,-73.920451,40.633828
Glenwood - 13,Glenwood - 13,Energy,NYC Community Energy Co-op Member,"5903 Glenwood Road Brooklyn, NY 11234",,,,,,,,,,2082,-73.920418,40.634358
Glenwood - 14,Glenwood - 14,Energy,NYC Community Energy Co-op Member,"5804 Farragut Road Brooklyn, NY 11234",,,,,,,,,,2083,-73.920569,40.635732
Glenwood - 15,Glenwood - 15,Energy,NYC Community Energy Co-op Member,"5812 Farragut Road Brooklyn, NY 11234",,,,,,,,,,2084,-73.920338,40.636205
Glenwood - 16,Glenwood - 16,Energy,NYC Community Energy Co-op Member,"5907 Glenwood Road Brooklyn, NY 11234",,,,,,,,,,2085,-73.919952,40.634629
Glenwood - 17,Glenwood - 17,Energy,NYC Community Energy Co-op Member,"5808 Farragut Road Brooklyn, NY 11234",,,,,,,,,,2086,-73.920005,40.635482
Glenwood - 18,Glenwood - 18,Energy,NYC Community Energy Co-op Member,"1722 Ralph Avenue Brooklyn, NY 11234",,,,,,,,,,2087,-73.919289,40.634909
Glenwood - 19,Glenwood - 19,Energy,NYC Community Energy Co-op Member,"1690 Ralph Avenue Brooklyn, NY 11234",,,,,,,,,,2088,-73.91944,40.635645
Glenwood - 20,Glenwood - 20,Energy,NYC Community Energy Co-op Member,"1672 Ralph Avenue Brooklyn, NY 11234",,,,,,,,,,2089,-73.919259,40.636082
Kingsborough - 1,Kingsborough - 1,Energy,NYC Community Energy Co-op Member,"154 Kingsborough 1st Walk Brooklyn, NY 11233",,,,,,,,,,2090,-73.927496,40.675243
Kingsborough - 2,Kingsborough - 2,Energy,NYC Community Energy Co-op Member,"120 Kingsborough 1st Walk Brooklyn, NY 11233",,,,,,,,,,2091,-73.92721,40.675819
Kingsborough - 3,Kingsborough - 3,Energy,NYC Community Energy Co-op Member,"135 Kingsborough 1st Walk Brooklyn, NY 11233",,,,,,,,,,2092,-73.927485,40.676085
Kingsborough - 4,Kingsborough - 4,Energy,NYC Community Energy Co-op Member,"253 Kingsborough 2nd Walk Brooklyn, NY 11233",,,,,,,,,,2093,-73.926487,40.675253
Kingsborough - 5,Kingsborough - 5,Energy,NYC Community Energy Co-op Member,"219 Kingsborough 2nd Walk Brooklyn, NY 11233",,,,,,,,,,2094,-73.926445,40.675844
Kingsborough - 6,Kingsborough - 6,Energy,NYC Community Energy Co-op Member,"354 Kingsborough 3rd Walk Brooklyn, NY 11233",,,,,,,,,,2095,-73.926088,40.674915
Kingsborough - 7,Kingsborough - 7,Energy,NYC Community Energy Co-op Member,"320 Kingsborough 3rd Walk Brooklyn, NY 11233",,,,,,,,,,2096,-73.92591,40.675843
Kingsborough - 8,Kingsborough - 8,Energy,NYC Community Energy Co-op Member,"353 Kingsborough 3rd Walk Brooklyn, NY 11233",,,,,,,,,,2097,-73.925604,40.676197
